,ID,Kota_Kabupaten,Provinsi,Area,Regional,Jumlah_Kelurahan_Desa,PDRB,PDRB_Per_Kapita,Indeks_Pembangunan_Manusia,Jumlah_Penduduk,Luas_Wilayah,Dana_Alokasi_Umum,Pengeluaran_Riil_per_Kapita_ per_Tahun,Nilai_UMR,Jumlah_Penduduk_Miskin,Jumlah_Penduduk_Bekerja,Pengguna_Internet,Pemilik_Ponsel,Pengguna_Ponsel,Jumlah_Agen_Pulsa,log_PDRB,log_PDRB_Per_Kapita,log_Indeks_Pembangunan_Manusia,log_Dana_Alokasi_Umum,log_Pengeluaran_Riil_per_Kapita_ per_Tahun,log_Nilai_UMR,log_Jumlah_Penduduk_Miskin,log_Jumlah_Penduduk_Bekerja,log_Pengguna_Internet,log_Pemilik_Ponsel,log_Pengguna_Ponsel,log_Jumlah_Penduduk,Area_encode,Regional_Encode
235,236,Kab. Bantul,Jawa Tengah,Area 3,Jateng,-/75,26345,25869,80.01,984743,506.86,931996005,15517.0,1790500.0,138.66,579229.0,625056,610016.0,735376.0,743.0,10.179071739789773,10.160839275180075,4.3945726038424,20.65283908723296,9.649755919453895,14.39800602692368,4.939210897417889,13.269454914292409,13.345598124560071,13.321242104613624,13.508138571863892,13.800136987897606,3,10
236,237,Kab. Demak,Jawa Tengah,Area 3,Jateng,6/243,26184,22518,72.22,1202929,900.12,875987653,10344.0,2810000.0,146.87,574602.0,577369,783762.0,783762.0,465.0,10.172942006713589,10.02211467629434,4.29346860769209,20.590862555194043,9.244258590179644,14.848695397181752,4.996333509385396,13.261434646537017,13.266238587812317,13.571861957713557,13.571861957713557,14.000270805400163,3,10
237,238,Kab. Blora,Jawa Tengah,Area 3,Jateng,24/271,25977,30031,68.84,883306,1821.59,883338891,9795.0,1834000.0,103.73,468013.0,395900,474448.0,196591.0,397.0,10.165005304967229,10.31001875882629,4.246206911531347,20.59921948108682,9.189729418072059,14.42201047705467,4.651385609785055,13.056253488982268,12.888919458981409,13.069909409696027,12.188885794107353,13.691428097529174,3,10
238,239,Kab. Pemalang,Jawa Tengah,Area 3,Jateng,11/211,25483,19560,66.32,1472616,1118.03,1130573652,8546.0,1865000.0,209.03,589786.0,124916,801259.0,1004230.0,524.0,10.145806083236378,9.881293067026359,4.209457369322605,20.845990998378298,9.053335623166017,14.438772147252939,5.347250377657216,13.287516733750442,11.735404795738804,13.593940767638356,13.819732632450815,14.202551648057645,3,10
239,240,Kab. Purbalingga,Jawa Tengah,Area 3,Jateng,15/224,24918,26679,68.97,997534,677.55,847952218,10131.0,1940800.0,149.48,469748.0,446974,686299.0,686299.0,338.0,10.123385843685309,10.19166950002956,4.248066578757805,20.558334846649842,9.223454011121566,14.478611332423233,5.013830184992774,13.059953788481534,13.01025794362002,13.439070128896725,13.439070128896725,13.813042514849894,3,10
240,241,Kab. Bangkalan,Jawa Timur,Area 3,Jatim,8/273,24676,25009,64.11,1059350,1001.44,951659130,8393.0,1954705.0,204.0,442212.0,410522,571615.0,687049.0,480.0,10.113626914715084,10.127031023871664,4.176078147248771,20.673717472966132,9.035272443893536,14.485750356461137,5.3230099791384085,12.999546945435592,12.925187235537685,13.256222716248612,13.44016234875992,13.87316701442707,3,9
241,242,Kab. Pekalongan,Jawa Tengah,Area 3,Jateng,13/272,22857,25461,69.63,967794,837.0,890703494,10508.0,2018161.27,91.86,446922.0,461958,516279.0,624034.0,316.0,10.037056444457543,10.144942423621591,4.257454983420831,20.607522152274495,9.259987311865597,14.51769788796119,4.531092982591776,13.010141599249502,13.043231421537097,13.154404532949124,13.343961735522184,13.782775566971324,3,10
242,243,Kab. Temanggung,Jawa Tengah,Area 3,Jateng,23/266,21657,28053,69.57,789147,837.71,770269689,9489.0,1825200.0,77.33,343400.0,368751,507592.0,507592.0,315.0,9.983130180188324,10.241886503279616,4.256605125012738,20.462251258243175,9.157993891603974,14.417200675920398,4.360930671379148,12.746654139497183,12.817879610350271,13.13743522434115,13.13743522434115,13.578709161451425,3,10
243,244,Kab. Banjarnegara,Jawa Tengah,Area 3,Jateng,12/266,21599,23397,67.45,1016740,1023.73,914958948,9547.0,1748000.0,144.95,466173.0,447798,525889.0,686315.0,347.0,9.980448593672257,10.060405827607546,4.226103551734458,20.63438975775248,9.16408698745872,14.373983407279834,4.983264097300124,13.052314233972817,13.012099750004504,13.17284734437478,13.43909344204476,13.83211297199683,3,10
244,245,Kab. Batang,Jawa Tengah,Area 3,Jateng,9/239,21574,28070,68.65,800691,788.65,753352485,9573.0,2061700.0,70.57,387741.0,370074,566832.0,566832.0,362.0,9.979290515951629,10.242492293944023,4.243482700225814,20.44004378513312,9.166806369952454,14.539041928195163,4.270675991750506,12.868095448975527,12.821460966781693,13.24782000669877,13.24782000669877,13.593231632753163,3,10
245,246,Kab. Ponorogo,Jawa Timur,Area 3,Jatim,26/281,20499,23525,70.81,948291,1305.7,1001863677,9426.0,1913321.0,86.74,491137.0,156742,549444.0,701374.0,412.0,9.9281801651265,10.065861471520387,4.2740237421222265,20.725127780453256,9.15133319139615,14.464351556265148,4.474377895738068,13.104480426350095,11.96236280040072,13.216663956824565,13.460797973053273,13.762417750687336,3,9
